signal_strength,network_type,tower_distance,user_speed,call_duration,weather_condition,dropped_call
-54,3G,8.074706544402964,62.304836952415215,577.5689457217827,Foggy,1
-65,2G,4.039053338014528,28.12441088134506,259.6092406617323,Clear,0
-100,2G,8.07919111858908,14.827978488189139,122.4967822929814,Clear,1
-74,4G,5.960966743611722,14.842902073651288,377.8618902593479,Clear,0
-41,5G,1.742420141270784,69.9931436566916,412.4400291761231,Foggy,1
-62,4G,0.3443731565233877,88.17111466192543,79.63786174805941,Foggy,1
-115,5G,3.6912606439516056,38.5839610606009,472.957405406064,Foggy,1
-102,3G,5.512293650133764,4.158085177682049,15.745830757176513,Rainy,1
-64,4G,8.414221486814535,15.266986432441287,292.2233905486861,Rainy,1
-52,2G,1.3621082333884376,109.76334724044685,201.95467439946245,Clear,1
-118,3G,8.022042842067433,59.22523915073436,445.48032063995504,Foggy,1
-120,2G,8.643789556065547,54.428737153820975,191.09263281598047,Clear,1
-63,3G,1.5918061213082546,4.56590139721091,496.95023210471453,Foggy,1
-83,4G,8.530783761111769,87.43644267802789,358.9973258245823,Clear,1
-106,5G,9.915390321643642,63.36816971184947,477.3665502484329,Rainy,1
-87,3G,7.295704427377552,24.249712330382494,593.6576795145761,Foggy,1
-60,5G,7.869219850067381,13.208851221726864,409.0992157174163,Rainy,0
-86,3G,9.944711148832846,46.00654363583982,591.0454382351783,Foggy,1
-57,2G,6.094264380206859,100.45943570340307,22.157614518414682,Clear,1
-96,2G,3.1480751819608694,103.83534710412295,206.19329314786603,Foggy,1
-97,3G,8.391555257352952,72.34156564747637,69.17269241457394,Rainy,1
-109,5G,6.183409197365149,87.30437126761711,161.07143417374152,Foggy,1
-103,4G,5.85383469483747,13.818694488344443,504.1382999798358,Clear,1
-106,4G,2.610991999588979,70.57512785614259,24.232342869023736,Foggy,1
-41,2G,7.587709268870578,80.0358844184618,314.50884676077425,Rainy,1
-94,4G,0.908506031014953,24.085541149655064,342.44158098176194,Clear,0
-49,2G,9.250442000867146,105.61856794923106,338.8849322698139,Rainy,1
-61,4G,3.3256522616277993,23.39960850252237,287.80175892483715,Foggy,1
-75,3G,1.3649690626209057,37.61728318157405,475.40876403800445,Rainy,0
-104,2G,4.479428677713946,74.46682164281503,84.45813825580294,Foggy,1
-68,2G,0.5204521016396783,76.6020078156877,189.79332425271846,Clear,0
-113,3G,6.877799323223166,83.92616891848407,371.35700179987776,Rainy,1
-42,2G,9.036784553409026,13.441405568184681,416.1160629294337,Rainy,1
-94,4G,8.388903770671236,101.93573159142663,245.46831690734848,Foggy,1
-75,4G,1.3609577871340228,63.94165587399118,525.8459016797037,Rainy,0
-71,2G,1.3500842573665455,56.5586152926082,252.21857103406904,Rainy,0
-50,4G,8.153001375010215,117.73171494162115,244.65179993725823,Clear,1
-118,5G,9.250117318570847,88.84539563292238,26.54332058499405,Foggy,1
-57,2G,4.660631315351543,14.160723194324984,332.9290950358666,Foggy,1
-77,3G,5.039814057446283,90.78470006714889,426.66509891458355,Clear,1
-68,5G,3.2507942097186864,11.429872076744338,73.09070729252463,Clear,0
-97,2G,8.953224670738498,3.2964675015581824,186.73249582228314,Foggy,1
-61,3G,6.484538762394323,48.43510743238765,469.84788750079707,Clear,0
-118,4G,2.9536906139569483,119.22938073830625,222.72206407107737,Clear,1
-101,3G,3.057950423437091,20.98607234338352,148.75346491382373,Clear,1
-75,5G,8.922880723329664,80.71732122321481,404.95939482124174,Foggy,1
-106,4G,0.23497683666763255,20.807527944734325,122.07147271463509,Clear,1
-96,2G,3.2949930699937204,86.97443699500633,537.9134871519902,Rainy,1
-43,4G,5.588131144042054,60.64244018853913,67.83104563555386,Rainy,0
-50,2G,1.5673528747833139,81.59660521072516,425.397132358282,Foggy,1
-104,2G,1.011777666575939,24.34478110970815,302.2314772653932,Clear,1
-112,3G,8.171235677796544,89.47539990246024,522.6080896262112,Rainy,1
-83,3G,8.954603447620222,119.4742871547248,80.08607916061078,Foggy,1
-73,3G,8.253703565902075,79.87806007511517,408.34747650517227,Rainy,1
-61,5G,8.998000108399742,59.21759976874532,345.372510312922,Clear,1
-58,5G,5.575808513477877,110.78087863431178,290.6536346328276,Foggy,1
-119,3G,8.141355397804384,1.902221067825156,297.3873217424377,Rainy,1
-49,5G,3.9020221200718943,87.59082231429853,434.5762922701258,Foggy,1
-110,4G,6.696051828642481,106.64958201765755,562.9562846862192,Rainy,1
-57,4G,9.889471760752729,7.400950034514895,59.29473717583361,Rainy,1
-44,5G,2.3347044660073615,54.00770044989098,16.604075328259537,Clear,0
-49,5G,3.9600074882816982,24.56633447399987,484.3943515263161,Clear,0
-100,4G,4.852469035369848,67.98217987053961,69.3607855927018,Rainy,0
-103,2G,1.4663533214985123,77.94515503243926,592.0845936678521,Foggy,1
-57,4G,0.9022822436040622,36.3147819514506,373.51220813050816,Foggy,1
-83,4G,8.314256376584082,55.1978003613721,392.2655051762137,Clear,1
-89,5G,9.770264290993103,33.52073823318714,123.34056324812035,Rainy,1
-110,4G,4.106778131913621,44.32693973461365,147.9858246265213,Clear,1
-76,5G,0.9677333783270674,19.14479480261083,397.3134303440538,Rainy,0
-88,5G,0.7515364308367072,106.26713323027577,546.2874685708472,Rainy,1
-80,3G,8.924050242966956,1.2012492670963715,589.5223799379521,Clear,1
-113,4G,4.691761072304031,105.88910237325462,122.82841324550073,Foggy,1
-110,2G,3.2682704339676802,68.60146540196862,84.80117551232514,Clear,1
-70,3G,4.816966585270055,39.798941301242095,38.55880786767033,Rainy,0
-80,5G,3.251210537454239,86.76685505523957,521.6367258059901,Clear,1
-104,5G,4.941454175545438,60.930258223519715,180.3553338795989,Foggy,1
-45,2G,8.609608329487575,59.893038972912784,6.078160152204738,Foggy,1
-75,5G,5.963783573514747,13.217073950275973,138.17176120357516,Rainy,0
-89,4G,6.977072350820736,46.74192311344904,207.56244265915396,Clear,0
-42,3G,3.7102396947199323,28.927721502808396,594.6367708505278,Foggy,1
-41,5G,7.411208197254135,1.8835086715535576,316.50724834496356,Clear,0
-67,5G,6.699509140305786,43.21195569385359,126.80479881908528,Foggy,1
-101,2G,1.283663777745359,10.77865553107257,204.21691510450339,Rainy,1
-88,4G,5.769164245844287,30.819604527022225,201.5330740963427,Rainy,0
-47,5G,2.6417606134666043,11.101994541971333,16.736819145589415,Clear,0
-81,2G,8.06054712937257,12.112995066767862,85.43391723200088,Rainy,1
-89,5G,4.3167833138227,23.881355329822593,418.64189352341066,Foggy,1
-119,2G,9.947373235445223,119.98190933836803,76.5493370095871,Rainy,1
-88,2G,1.0157543355957415,0.26209714286985264,142.28689458064068,Foggy,1
-44,4G,7.825443841127569,76.64071633444863,213.68869255056373,Foggy,1
-91,5G,6.769647162067349,16.94924376318688,455.85229197886474,Rainy,0
-88,4G,7.698238422847984,110.4753764052931,351.52857409642417,Foggy,1
-44,2G,3.144544975355518,11.235947200035508,414.9549910681981,Foggy,1
-95,3G,4.971339444885766,114.60758245514837,342.37233362500245,Clear,1
-99,5G,7.985434345264713,73.31116649801736,411.73749300701206,Clear,0
-55,3G,2.402159183046465,0.15216922985882952,6.691081430063606,Clear,0
-83,5G,2.337728648207656,107.28086375001672,558.8843959010005,Rainy,1
-75,4G,5.55540443761983,62.605416164030196,70.99753737050987,Clear,0
-106,4G,5.283279437345572,31.520368239658147,246.7182121062584,Foggy,1
-77,4G,2.8943984570880352,92.07350130187561,463.7678302956886,Rainy,1
-72,4G,3.0509489401957457,111.1998664664244,263.96227721560723,Rainy,1
-46,4G,2.8506671157449985,58.04289877761527,568.3713182421719,Rainy,0
-60,3G,7.737969413785028,37.866416933173305,283.2154243567662,Rainy,0
-54,4G,6.55381856906836,94.67341487219122,525.5889463335894,Foggy,1
-115,2G,8.340930115761502,81.81425973461455,487.44272745055116,Foggy,1
-112,2G,9.757182980308816,106.65029805003269,588.6868501652165,Clear,1
-115,3G,4.794226533092665,83.10168153134316,556.2959295468304,Rainy,1
-48,5G,0.7602694259139436,29.223400667944354,539.3836816541628,Clear,0
-89,2G,0.5761138730791509,111.79910997108229,440.30458260908364,Foggy,1
-80,5G,3.0270838887890297,12.580289664718958,223.36389762459137,Rainy,0
-45,3G,9.332191434589264,32.15313001282175,68.14462404611695,Foggy,1
-113,5G,5.279809244211661,62.42335292686627,414.743806097312,Clear,1
-49,5G,2.7906865091932787,67.88904312850816,587.2991783960891,Foggy,1
-71,5G,4.051751265659093,1.8372703952286518,437.32964021246204,Rainy,0
-59,5G,6.026091563306241,93.66872709851279,557.5939747200147,Rainy,1
-59,3G,6.564201615564638,43.39287821104674,483.5613042085325,Clear,0
-114,2G,1.6238031468507599,48.77022492025654,102.05323169442387,Rainy,1
-46,4G,9.772613597797243,97.12434533243349,153.27624350181594,Foggy,1
-41,5G,5.4932450471296095,45.514007007305345,208.41003304859848,Foggy,1
-117,2G,1.4433143461435651,5.666985179370578,105.11496438111246,Foggy,1
-115,2G,8.946989008126723,21.172772456442036,351.082542940439,Foggy,1
-63,3G,0.8389204676863451,114.70838068658188,585.393061860296,Clear,1
-99,2G,9.086580788457375,8.448643488301698,458.0680058945144,Foggy,1
-95,3G,9.965999997260926,42.59174411616195,256.9151156951398,Clear,1
-118,5G,7.0342748116493885,60.38150004616135,7.680166183271753,Foggy,1
-80,5G,7.7274274886324985,59.19369928062721,191.39922662721634,Clear,0
-61,4G,3.4392980810281153,0.4751931614571303,318.4217761768681,Foggy,1
-107,4G,9.421610842065943,60.139527774898845,197.9292699419225,Foggy,1
-46,4G,5.344168264472839,46.052694957289106,71.06577919919643,Clear,0
-109,2G,7.350645621315793,116.64952025694686,268.44514933282727,Rainy,1
-109,5G,9.248666387521666,19.09909007925958,155.68542609460116,Rainy,1
-108,3G,9.754281762157532,42.4985036111394,545.9932639945933,Rainy,1
-96,4G,8.348723130307077,50.33777821077837,65.54394445810436,Clear,1
-76,3G,3.0998733191220973,46.88322445211385,34.245814091202675,Rainy,0
-102,3G,9.668820413865616,79.8996993182235,8.161930647142919,Rainy,1
-66,4G,6.31838335931136,25.86154290573226,200.20146226896637,Clear,0
-76,5G,9.313360515884403,26.52858633767902,397.9301687295287,Rainy,1
-113,4G,6.793439755562083,87.50531382010237,439.59618296466664,Rainy,1
-68,3G,3.141665722292433,60.03486224138156,274.6907016121253,Rainy,0
-66,4G,3.763242789013878,49.81868112687725,412.1755470208837,Clear,0
-89,3G,5.549670593319111,20.304366201270216,219.14885154814124,Clear,0
-70,3G,7.9211469314428316,22.503266749459993,402.34470089203705,Rainy,0
-77,4G,3.248027258269316,1.2661964179080654,29.154611254912176,Rainy,0
-51,2G,5.839338544728501,10.97115226340511,237.49802581736745,Clear,0
-103,4G,3.5216874364063755,66.82064336282893,475.55555819174157,Rainy,1
-99,2G,8.176117105887561,107.02477560100918,482.7885881231058,Clear,1
-84,3G,4.720608128302709,34.45977181566689,431.1085234310383,Rainy,0
-65,3G,0.8595559858435637,39.32966710753538,126.52197923906932,Clear,0
-62,2G,1.7439199626672102,13.872673273381464,152.08704576372676,Foggy,1
-118,3G,0.7049362094343596,46.63571347285233,597.6727927223848,Foggy,1
-93,2G,5.04309916554182,4.466604548319499,66.50991428516613,Clear,0
-47,2G,1.152739243747449,110.11208355142803,112.49430584693359,Foggy,1
-86,3G,1.229985696165358,80.77336177494344,82.3656221118289,Rainy,1
-60,5G,9.416377774379933,118.88985712718626,199.95470339175128,Clear,1
-67,2G,8.73928521454295,105.93877952141925,130.05462196418438,Clear,1
-58,4G,4.575657308432523,56.758871243778316,301.1243359309244,Rainy,0
-42,4G,9.859472676417036,62.362203738045224,288.2323205936713,Rainy,1
-114,3G,0.10184662888956483,22.869125582063262,541.3958435735253,Clear,1
-45,5G,6.178396617106598,55.44472114074667,25.67026872964498,Rainy,0
-72,3G,6.202638955981514,108.3633448191374,195.3283481173192,Clear,1
-90,5G,4.628686253111893,6.102410836298535,360.01144573826866,Rainy,0
-63,2G,4.029784932049499,103.62681635979716,364.8570482971585,Clear,1
-60,2G,4.608293041258015,40.91373619711317,290.6751062634545,Rainy,0
-97,2G,4.208108317188836,107.94153181155718,490.32099678470706,Rainy,1
-101,2G,7.3318755270747635,112.90558876097816,42.31969199160298,Foggy,1
-84,4G,1.4400188062355124,80.50378644022871,490.2152205201809,Foggy,1
-117,4G,2.0566282838521883,79.73085439112134,299.37877305924366,Foggy,1
-101,3G,1.8871304610849937,54.33052052504881,84.58761357081629,Rainy,1
-61,5G,2.698458792700519,100.26482694524489,531.9926385565842,Clear,1
-97,2G,5.300058345937675,115.39353101199399,391.2911238268733,Rainy,1
-71,2G,1.2009665986483655,93.0098160406943,102.30968366036288,Foggy,1
-72,5G,8.694876023732391,74.63240805080511,25.021585422420834,Rainy,1
-70,5G,3.043879159953876,72.8151474985604,88.96024075792631,Foggy,1
-85,3G,1.7091260759402078,101.93638819003948,367.23478630733416,Foggy,1
-55,5G,6.788650965022608,64.9444518925558,111.68125997972884,Clear,0
-42,2G,0.47705437593326083,96.46318634985872,139.32902955064174,Clear,1
-87,2G,6.237688792254225,61.066230620909494,19.95813682500694,Foggy,1
-85,2G,7.0121644636973475,7.493312996870896,435.14374998196917,Foggy,1
-115,2G,2.22767366072852,46.07364106849863,487.16681785686507,Rainy,1
-82,2G,0.5154443270919794,53.332914920579846,479.1246651794133,Foggy,1
-79,3G,3.7000890533025514,16.994069398394064,80.90305006174911,Rainy,0
-63,2G,1.076082879395171,12.299559502705538,542.4641707963118,Foggy,1
-109,3G,1.253130711766037,64.25579395883449,405.0059035370776,Clear,1
-118,2G,2.6171861913041594,10.217236386729859,539.0295303142344,Clear,1
-103,4G,3.0251324538049174,36.35342014681007,271.06050019574485,Foggy,1
-81,4G,5.3467063761120635,89.35163711556912,264.98814234480017,Rainy,1
-100,4G,6.81607966647983,115.7318615481577,471.7992286175127,Rainy,1
-106,4G,5.968432314614829,86.14446966623143,60.51222400866239,Rainy,1
-95,3G,1.5687673391662165,119.11506581434442,314.920051797757,Foggy,1
-113,3G,1.803651721281002,83.80055655352832,502.6486202005793,Foggy,1
-79,5G,8.799815572949854,35.255336478519304,498.9645750263949,Clear,1
-77,2G,5.627687919134725,80.64630486064343,573.8990495237096,Clear,1
-107,4G,8.71238454568712,84.25881182362846,420.47219315067514,Foggy,1
-43,3G,3.7783104620667567,44.607238153975274,128.62352451663838,Clear,0
-119,2G,6.182560073570106,2.1256620731266818,17.066787362275587,Rainy,1
-84,2G,5.284267818940647,84.38397417305843,290.25240018312564,Rainy,1
-52,3G,3.2593225492225795,2.6040114330649944,310.65380004542055,Foggy,1
-83,4G,4.752162183132594,75.74256936720855,147.9562377768642,Rainy,0
-80,5G,5.0746596805866275,19.63397864910661,79.1949810385439,Foggy,1
-59,2G,2.087632650091118,67.8724233297652,353.7938588833528,Rainy,0
-61,5G,3.2186026865296427,60.469563045672004,459.73212604436407,Foggy,1
-107,4G,7.9349565300190585,1.6216370767419086,595.9266916361455,Rainy,1
-119,4G,9.166303570595858,43.54389803941241,456.1900572402585,Rainy,1
-51,5G,3.6619615260984646,72.13094008755633,477.21128648207065,Clear,0
-104,4G,3.13902559386928,101.83278622785357,371.7942225461345,Clear,1
-93,2G,2.032451929261637,106.63705366038207,591.6239820871606,Clear,1
-55,5G,6.817062569640754,58.0619964039868,385.7740491431694,Clear,0
-86,4G,3.2986870464967395,87.41069847593258,516.8507054078241,Clear,1
-116,5G,9.878720437081967,37.97454918401492,567.7418645133687,Clear,1
-56,2G,3.324279540433137,41.06236869103889,558.2658077978338,Foggy,1
-81,4G,4.001946863148019,23.33562230187765,231.9421295510971,Foggy,1
-45,2G,6.073008542499144,67.43377319918872,51.8039246969839,Clear,0
-65,4G,8.03667450259392,37.747698111283825,107.26485301085187,Foggy,1
-85,3G,4.748234786921773,10.124507572620605,40.23786671098144,Clear,0
-76,4G,4.284294734510687,82.20073039958145,67.71117622333833,Foggy,1
-98,5G,9.956814552588602,84.93038491264778,114.8674913067501,Rainy,1
-74,4G,0.20388704728544998,43.19909025348694,207.95111836950403,Foggy,1
-90,2G,8.961146359627334,9.206807934722736,328.4060897121701,Foggy,1
-110,2G,1.5764941768034006,51.155726088411114,428.45082531627617,Foggy,1
-111,4G,7.880660234468243,53.080254966025855,130.50176498337458,Rainy,1
-54,5G,6.21752244247835,80.24050618774716,405.1508305216929,Clear,1
-107,3G,3.4842881264311116,37.84996695104202,424.0341493289397,Foggy,1
-41,5G,8.751362059658081,81.91191357375665,337.38029043538273,Foggy,1
-47,3G,0.22778155701182057,104.5786250108866,542.6526325302328,Rainy,1
-111,2G,2.3442374555417445,28.498325083463982,71.04191428347734,Clear,1
-45,5G,5.712238682870407,117.47034673438797,110.38726727343959,Foggy,1
-120,3G,3.5802683744920105,46.364176456416835,260.05557051174344,Rainy,1
-116,4G,6.142737203651444,32.07104221764741,80.39407746437213,Clear,1
-101,2G,0.3386909147458016,50.581341901234865,341.94620551583205,Clear,1
-113,4G,1.252943411768954,11.327697108463099,242.04827763260752,Foggy,1
-78,2G,1.3582527781625486,15.08470878145388,174.33449774887146,Foggy,1
-45,5G,1.9739080945684935,49.73208563619977,106.14393874549418,Foggy,1
-120,5G,4.647381263925373,91.493342632692,204.52625181718514,Foggy,1
-64,2G,7.546074125481355,108.0374687489389,366.7358137452435,Rainy,1
-57,2G,9.064834495496122,79.77815888595251,347.5922004791999,Rainy,1
-93,2G,8.370188049814036,12.626346628580368,102.35628012508913,Foggy,1
-84,5G,2.049189930579267,80.64237146166421,79.32728739067687,Clear,1
-74,3G,4.46739046708326,76.25135048435664,20.872673752279155,Foggy,1
-45,4G,2.0741748178094968,96.69167019519975,12.393228307389698,Clear,1
-84,4G,2.718270985005189,99.0298399982617,528.4872092532127,Clear,1
-72,5G,5.085115116967673,104.18436909347747,31.827869323207004,Clear,1
-77,4G,0.7742793447628731,49.6957817494918,440.07656037458156,Rainy,0
-65,2G,2.259925862973405,83.74372744225731,523.8311322657494,Clear,1
-93,3G,9.36024379694046,32.19004307067729,63.34441989466226,Clear,1
-42,4G,4.714551297319041,119.92035359802051,264.5993471806455,Rainy,1
-115,3G,4.509326607180935,21.04010896522319,577.5702749886946,Clear,1
-60,2G,0.24421483203766112,1.2137317993002972,501.3125030115331,Clear,0
-101,4G,2.5492574958776233,17.85704574218112,296.3738989554237,Foggy,1
-43,5G,8.676295116223596,93.1046747452952,458.72981211097397,Clear,1
-119,3G,1.7298214397608207,53.61404118098538,500.85968653684,Clear,1
-48,2G,4.209736901393739,53.7000297372514,212.07604309728796,Clear,0
-84,3G,0.2418759680833124,114.60275035340022,535.8309855376267,Clear,1
-101,4G,4.8355212685385025,110.35618896336891,284.93162520790827,Clear,1
-95,4G,0.30810895658954984,37.3433685364811,319.0453813175038,Rainy,0
-92,5G,8.214134575351418,25.08697545370394,599.8260445039895,Clear,1
-120,2G,8.266052298122325,101.81786519204876,506.765264860536,Clear,1
-86,2G,7.8986476641934615,108.72228852532358,220.25315343492312,Rainy,1
-51,5G,2.9053042820220703,64.99163073581843,11.155629901256468,Rainy,0
-62,5G,8.388648460395999,75.53084533405206,377.57357390736735,Clear,1
-52,2G,5.475681512792166,30.829714163075206,423.82848854622415,Clear,0
-88,3G,3.8007002777833243,96.09632255742295,392.2276006353109,Clear,1
-70,3G,6.2907666010719065,75.85469141388278,580.8780989421118,Foggy,1
-43,5G,0.22217635599770266,60.42162135575959,518.4677612626258,Foggy,1
-109,3G,1.5153126882474466,7.213026729407499,272.05485744248585,Clear,1
-101,2G,7.448706027885601,109.91219550133845,42.40020504606667,Rainy,1
-68,4G,2.5171999262899147,73.85417044612872,288.25496785368813,Clear,0
-78,4G,6.020290261554621,23.122931363156155,415.10019187740374,Rainy,0
-71,3G,3.912515767947994,72.76633403796633,366.5873358950677,Rainy,0
-92,5G,8.56257721011269,81.2956025087968,325.1915552879765,Rainy,1
-64,5G,9.528911529366772,63.092440401987055,283.94728001906856,Clear,1
-82,5G,8.847290810864886,86.1722085547227,179.78831445129487,Clear,1
-65,5G,2.779137947466607,69.77447375143491,170.0213232261544,Rainy,0
-78,5G,2.0222124035562143,113.73234984385779,302.63772996085214,Foggy,1
-71,3G,4.796905446845276,6.44364943191682,100.55887212564116,Foggy,1
-98,4G,0.17260809327818472,12.74948501634726,207.70782702700694,Foggy,1
-77,4G,0.35551298934549924,20.840596434520783,197.76766845250924,Rainy,0
-83,3G,5.5775773322677,82.82052847251985,354.3440169425995,Clear,1
-98,5G,5.252449101236331,77.47150472997704,44.67596871599962,Rainy,0
-76,3G,9.946361691449074,107.04706322516328,498.6528647577316,Foggy,1
-69,4G,2.0982341701012053,87.94529434606781,339.61513632871925,Clear,1
-41,2G,2.6552288986886374,61.00265850775107,404.1418750616815,Rainy,0
-71,3G,1.2240523590302383,119.01981509563564,423.34087273686254,Rainy,1
-113,5G,9.183675795572073,31.9329547403159,178.43306142130922,Foggy,1
-120,4G,7.800331320138662,99.98299917425447,284.8710825939956,Rainy,1
-113,4G,8.24115720342279,51.21484466327032,573.966343742452,Clear,1
-92,4G,9.037361500848636,77.8482166650881,461.18961660810487,Foggy,1
-116,4G,5.296509868585798,87.27221645429208,581.8863407577953,Foggy,1
-74,5G,4.5668125953621646,76.05049046284036,449.02133536204155,Clear,0
-87,2G,3.3708755892896036,16.860876373031193,109.48208312656786,Foggy,1
-56,4G,5.933224682043769,53.15412128975193,43.39885088758236,Rainy,0
-66,3G,4.597356128219243,67.37260535197493,348.70855484819987,Rainy,0
-78,2G,4.570499307395194,101.8852511014316,217.89890142305268,Foggy,1
-47,4G,9.375585850938275,53.23748985582868,168.8974565322113,Clear,1
-91,2G,9.84191199136339,110.24967657651018,485.2905428731234,Rainy,1
-104,3G,7.98519545436285,52.84490676302528,223.36099391375868,Clear,1
-95,4G,7.59190509344459,65.85358311156139,193.61557699191084,Rainy,0
-113,3G,6.837525801613104,95.55428195313613,510.7426179355612,Rainy,1
-74,5G,1.744141038101786,69.96812213065724,508.5409652094438,Foggy,1
-45,4G,0.6851476266689798,115.22616868593896,217.03814946425868,Foggy,1
-49,4G,6.938190519621305,79.2402996616953,500.3367270866499,Clear,0
-75,4G,7.314983600340102,62.725134488112126,511.213201747933,Foggy,1
-53,4G,0.5650326118715839,2.8310361336955037,257.2386683426514,Rainy,0
-88,5G,9.287712327265597,49.64794770963958,44.55151247445708,Rainy,1
-120,4G,1.0022923305023077,35.90981031121925,5.9428634574723604,Clear,1
-102,2G,2.930415284334904,89.7726801464987,316.359015418952,Clear,1
-90,4G,6.756659146707174,24.993321018425494,209.72491855536165,Rainy,0
-41,5G,1.7817386846043157,24.62641047528862,598.2934770242277,Foggy,1
-107,4G,0.6486172955782199,22.742285188485212,464.5845447782341,Foggy,1
-68,2G,3.3783502427250833,15.073873578748312,457.9588965284954,Clear,0
-73,5G,7.683118591066273,37.32084044050649,573.3694471309694,Clear,0
-52,5G,4.195418921954077,106.31065373321101,533.1960167465259,Rainy,1
-59,2G,6.5644319268885996,92.99141667671459,194.32155027655128,Rainy,1
-55,2G,5.838229062558552,88.23014595681522,103.76239685430643,Clear,1
-57,2G,0.3199629720532461,95.68041667799552,448.80589771396194,Rainy,1
-51,2G,9.886545871752496,32.3301467195486,230.07296674130944,Clear,1
-58,2G,0.5101380793119388,106.49300289029854,286.53772772041907,Clear,1
-48,5G,9.681247102720002,16.47640501699253,380.086650108522,Foggy,1
-88,5G,5.543655365807542,40.361487205869835,545.1842427764682,Clear,0
-80,4G,9.635274367944158,70.40977427608115,254.35721343422475,Rainy,1
-73,4G,1.236060634196971,12.348610601040075,471.07354968052,Foggy,1
-108,3G,4.95504433993658,87.61562253317099,164.66217580842118,Foggy,1
-48,4G,1.7780905094739807,46.469525784416994,420.2932155995501,Rainy,0
-44,4G,0.6046512825221798,94.12867987300801,5.939755541357562,Rainy,1
-90,2G,6.213538239116884,59.14755427015233,523.5467920269277,Rainy,0
-46,2G,2.1570558675207456,21.704942931040364,23.075850072905187,Clear,0
-53,4G,5.918200481046704,88.17141736264132,429.08848408373757,Foggy,1
-117,3G,1.2124083712949578,30.25727470067323,32.52362261046392,Clear,1
-102,2G,3.3866660671837576,58.897236152165135,163.41619113943204,Clear,1
-51,4G,7.838162324727147,9.063992298828914,300.8354301161491,Clear,0
-108,4G,4.426810066237658,74.1439985294444,254.86351778220174,Clear,1
-98,5G,6.3146796074836296,79.90293194595327,119.14248818760129,Foggy,1
-46,3G,6.509833613380905,45.44090519673403,203.61987246699624,Foggy,1
-120,5G,8.453174935474207,114.53073363852886,437.9852901862754,Clear,1
-67,3G,3.316735664625749,104.9002705778482,403.20797008489075,Rainy,1
-50,2G,6.904226069566923,84.95290988879937,47.729677339529836,Foggy,1
-106,3G,9.61999648975704,85.63824893924912,449.6529162158674,Clear,1
-56,4G,7.329409010142894,30.28820579305815,36.56229931223187,Rainy,0
-45,4G,4.949717719505671,78.81782773061387,328.0412015143717,Rainy,0
-50,3G,6.344102700470099,23.78475182826236,159.73733508510344,Clear,0
-106,3G,7.4228606878547705,17.280386870378656,354.6756258980922,Foggy,1
-100,3G,6.161530080369337,119.93614730430963,160.4903955848366,Rainy,1
-102,5G,0.26509055354940764,74.6851117767809,591.0499919273694,Foggy,1
-61,3G,2.0282576271035357,51.71854471886286,189.28826931788146,Foggy,1
-88,2G,8.123635350433114,34.57974274607416,148.9665782263251,Rainy,1
-72,5G,2.7992414083935984,72.47045323946729,170.68684809463088,Clear,0
-86,5G,7.342464983655225,5.951220986410335,538.4013500692807,Rainy,0
-77,3G,3.783990130892817,11.361718860575408,383.55020305826014,Rainy,0
-110,2G,5.266654848763637,3.9428037288475615,439.757037965362,Foggy,1
-49,5G,0.7729356682120966,59.90037999151941,551.2162535061385,Clear,0
-43,4G,1.8941330543921246,72.0727955024619,547.5641284827794,Foggy,1
-47,5G,9.576249938840423,7.497571362938502,444.6727787143429,Rainy,1
-55,3G,8.912366729124448,86.54693609986998,122.70553516058712,Clear,1
-75,2G,6.557523597900597,27.647408581747726,506.8071258016283,Clear,0
-112,3G,4.6504815141188,82.22417445238393,126.24674034368292,Clear,1
-118,4G,6.790036799662715,117.82765680422948,447.024794388567,Clear,1
-95,4G,6.224241862029996,82.93270440646214,412.93382459420025,Clear,1
-49,4G,5.72866733048566,105.98316635083302,456.53886583356575,Rainy,1
-73,3G,0.685853011449064,113.78382080916809,321.9479800247204,Rainy,1
-55,5G,6.364745845548918,58.41012580227786,385.04207843828567,Rainy,0
-51,3G,7.712308441254566,84.27899753036482,572.2254478583819,Foggy,1
-93,2G,9.941408380991197,102.23631042670101,65.14771353365786,Clear,1
-95,5G,0.2096776706836658,42.79306954492633,188.7641284950639,Clear,0
-96,4G,7.328717187775698,31.367677987247387,368.75742279353756,Rainy,0
-109,3G,5.760714227766207,113.59182873340065,578.6122074282362,Clear,1
-116,4G,4.397116543201471,87.15642004425816,61.86679635924768,Foggy,1
-73,4G,1.3629447282565719,26.361856005099156,18.416786810401426,Clear,0
-84,2G,4.149942971485275,53.89000712113361,38.171011089845166,Clear,0
-42,5G,3.6083341115627396,95.57421234453713,36.18138344441329,Foggy,1
-77,2G,3.098015900889548,65.64755891021305,545.1504353775556,Rainy,0
-106,2G,7.335708270889856,77.99425177990669,434.1484552206257,Rainy,1
-78,2G,7.037182660714212,90.45218424540629,407.8782878867856,Clear,1
-73,4G,5.931298900711025,74.64110265707767,315.93082805577666,Foggy,1
-51,2G,9.392781651604386,64.80951863066349,470.2618070984304,Rainy,1
-75,2G,3.5635584033904593,89.95371412653282,97.61055569314652,Rainy,1
-78,5G,2.5136391833307776,87.30756425186408,238.20500792412025,Rainy,1
-100,5G,6.593442799674156,75.58468802198146,296.5525292047844,Clear,0
-98,2G,2.0682592032802893,43.17472960583155,70.69365111765212,Foggy,1
